phase,model,model_slug,question_id,question_title,contest_date,platform,difficulty,samples,correct_samples,questions_with_any_correct_sample,pass_at_1,pass_at_5,generation_duration_seconds
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,3312,number-of-changing-keys,2024-01-27T00:00:00,leetcode,easy,1,1,1,1.0,,2.210907844999383
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,3313,maximum-strength-of-k-disjoint-subarrays,2024-03-09T00:00:00,leetcode,hard,1,0,0,0.0,,46.37414361499941
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,3316,find-the-sum-of-subsequence-powers,2024-03-30T00:00:00,leetcode,hard,1,0,0,0.0,,13.270916787001624
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,3317,maximum-palindromes-after-operations,2024-02-10T00:00:00,leetcode,medium,1,0,0,0.0,,19.035069948000455
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,3320,maximum-number-of-operations-with-the-same-score-i,2024-02-17T00:00:00,leetcode,easy,1,1,1,1.0,,18.63605749599992
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,3324,split-the-array,2024-02-24T00:00:00,leetcode,easy,1,0,0,0.0,,2.0981397070008825
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,3327,minimum-moves-to-pick-k-ones,2024-03-16T00:00:00,leetcode,hard,1,0,0,0.0,,46.31206408400067
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,3328,apply-operations-to-make-sum-of-array-greater-than-or-equal-to-k,2024-03-23T00:00:00,leetcode,medium,1,0,0,0.0,,17.409086861000105
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,3329,find-the-length-of-the-longest-common-prefix,2024-02-17T00:00:00,leetcode,medium,1,0,0,0.0,,15.181771841000227
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,3331,minimum-operations-to-exceed-threshold-value-i,2024-03-02T00:00:00,leetcode,easy,1,1,1,1.0,,1.9826997849995678
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,3334,apple-redistribution-into-boxes,2024-03-09T00:00:00,leetcode,easy,1,0,0,0.0,,12.95538337799917
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,3337,count-substrings-starting-and-ending-with-given-character,2024-03-16T00:00:00,leetcode,medium,1,0,0,0.0,,45.905577849998735
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,3344,minimize-manhattan-distances,2024-03-30T00:00:00,leetcode,hard,1,0,0,0.0,,45.88639200399848
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,3345,find-the-sum-of-the-power-of-all-subsequences,2024-03-16T00:00:00,leetcode,hard,1,0,0,0.0,,19.496954670001287
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,3346,lexicographically-smallest-string-after-operations-with-constraint,2024-04-06T00:00:00,leetcode,medium,1,1,1,1.0,,45.725571287001
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,3347,distribute-elements-into-two-arrays-i,2024-03-02T00:00:00,leetcode,easy,1,1,1,1.0,,2.9482634750002035
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,3349,maximum-length-substring-with-two-occurrences,2024-03-23T00:00:00,leetcode,easy,1,1,1,1.0,,3.7588986240007216
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,3351,maximize-happiness-of-selected-children,2024-03-09T00:00:00,leetcode,medium,1,1,1,1.0,,14.294786653999836
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,3353,existence-of-a-substring-in-a-string-and-its-reverse,2024-03-16T00:00:00,leetcode,easy,1,1,1,1.0,,2.271963119001157
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,3354,replace-question-marks-in-string-to-minimize-its-value,2024-03-16T00:00:00,leetcode,medium,1,0,0,0.0,,17.701025619000575
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,3355,minimum-levels-to-gain-more-points,2024-03-30T00:00:00,leetcode,medium,1,0,0,0.0,,17.26342953600033
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,3356,shortest-uncommon-substring-in-an-array,2024-03-09T00:00:00,leetcode,medium,1,1,1,1.0,,5.205085210000107
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,3360,minimum-deletions-to-make-string-k-special,2024-03-16T00:00:00,leetcode,medium,1,0,0,0.0,,45.585597796
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,3361,latest-time-you-can-obtain-after-replacing-characters,2024-04-13T00:00:00,leetcode,easy,1,1,1,1.0,,7.3214738160004345
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,3362,find-the-median-of-the-uniqueness-array,2024-04-27T00:00:00,leetcode,hard,1,1,1,1.0,,22.575260591000188
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,3363,most-frequent-ids,2024-03-23T00:00:00,leetcode,medium,1,0,0,0.0,,33.875065087999246
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,3364,minimum-sum-of-values-by-dividing-array,2024-04-13T00:00:00,leetcode,hard,1,0,0,0.0,,45.19492073999936
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,3367,find-the-sum-of-encrypted-integers,2024-03-16T00:00:00,leetcode,easy,1,1,1,1.0,,1.8291329269995913
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,3371,harshad-number,2024-03-30T00:00:00,leetcode,easy,1,1,1,1.0,,1.6204189359996235
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,3372,longest-strictly-increasing-or-strictly-decreasing-subarray,2024-04-06T00:00:00,leetcode,easy,1,1,1,1.0,,3.988788239999849
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,3373,maximum-prime-difference,2024-04-13T00:00:00,leetcode,medium,1,1,1,1.0,,12.807551216999855
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,3374,count-alternating-subarrays,2024-03-30T00:00:00,leetcode,medium,1,1,1,1.0,,16.14193529699878
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,3375,kth-smallest-amount-with-single-denomination-combination,2024-04-13T00:00:00,leetcode,hard,1,0,0,0.0,,20.253461988999334
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,3376,longest-common-suffix-queries,2024-03-23T00:00:00,leetcode,hard,1,0,0,0.0,,5.323630296999909
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,3379,score-of-a-string,2024-04-13T00:00:00,leetcode,easy,1,1,1,1.0,,1.593880888000058
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,3381,shortest-subarray-with-or-at-least-k-i,2024-03-30T00:00:00,leetcode,easy,1,1,1,1.0,,3.2382086029992934
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,3382,find-the-number-of-subarrays-where-boundary-elements-are-maximum,2024-04-13T00:00:00,leetcode,hard,1,0,0,0.0,,14.931005907999861
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,3383,taking-maximum-energy-from-the-mystic-dungeon,2024-05-11T00:00:00,leetcode,medium,1,1,1,1.0,,16.714613939999253
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,3384,minimum-number-of-operations-to-make-word-k-periodic,2024-05-04T00:00:00,leetcode,medium,1,1,1,1.0,,12.315357765999579
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,3387,minimum-operations-to-make-median-of-array-equal-to-k,2024-04-06T00:00:00,leetcode,medium,1,0,0,0.0,,44.47238827399997
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,3388,right-triangles,2024-04-27T00:00:00,leetcode,medium,1,1,1,1.0,,18.293640312000207
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,3394,minimum-array-end,2024-04-27T00:00:00,leetcode,medium,1,0,0,0.0,,45.35635504600032
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,3395,minimum-length-of-anagram-concatenation,2024-05-04T00:00:00,leetcode,medium,1,0,0,0.0,,37.3807570099998
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,3396,valid-word,2024-05-04T00:00:00,leetcode,easy,1,1,1,1.0,,3.381109263000326
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,3397,find-the-integer-added-to-array-i,2024-04-27T00:00:00,leetcode,easy,1,0,0,0.0,,1.3105508999997255
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,3398,make-a-square-with-the-same-color,2024-04-27T00:00:00,leetcode,easy,1,1,1,1.0,,4.7065384079996875
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,3402,minimum-cost-to-equalize-array,2024-05-04T00:00:00,leetcode,hard,1,0,0,0.0,,45.88257082900054
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,3403,minimum-substring-partition-of-equal-character-frequency,2024-05-11T00:00:00,leetcode,medium,1,0,0,0.0,,19.548176222999246
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,3406,find-all-possible-stable-binary-arrays-i,2024-04-27T00:00:00,leetcode,medium,1,1,1,1.0,,46.14921847000005
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,3408,count-the-number-of-special-characters-i,2024-04-20T00:00:00,leetcode,easy,1,0,0,0.0,,2.2421054530004767
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,3411,find-products-of-elements-of-big-array,2024-05-11T00:00:00,leetcode,hard,1,0,0,0.0,,45.799177363000126
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,3412,permutation-difference-between-two-strings,2024-05-11T00:00:00,leetcode,easy,1,1,1,1.0,,4.480766093998682
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,3413,find-the-first-player-to-win-k-games-in-a-row,2024-06-08T00:00:00,leetcode,medium,1,0,0,0.0,,45.69111712099948
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,3414,find-number-of-ways-to-reach-the-k-th-stair,2024-05-18T00:00:00,leetcode,hard,1,0,0,0.0,,45.629540357000224
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,3416,sum-of-digit-differences-of-all-pairs,2024-05-18T00:00:00,leetcode,medium,1,0,0,0.0,,16.801430428999083
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,3420,find-occurrences-of-an-element-in-an-array,2024-05-25T00:00:00,leetcode,medium,1,1,1,1.0,,2.993271908000679
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,3421,count-pairs-that-form-a-complete-day-i,2024-06-15T00:00:00,leetcode,easy,1,1,1,1.0,,2.180920349999724
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,3422,find-the-n-th-value-after-k-seconds,2024-06-08T00:00:00,leetcode,medium,1,1,1,1.0,,12.980940502999147
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,3423,maximum-sum-of-subsequence-with-non-adjacent-elements,2024-05-25T00:00:00,leetcode,hard,1,0,0,0.0,,40.76518571000088
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,3426,minimum-number-of-chairs-in-a-waiting-room,2024-06-01T00:00:00,leetcode,easy,1,1,1,1.0,,2.42168090999985
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,3428,find-the-xor-of-numbers-which-appear-twice,2024-05-25T00:00:00,leetcode,easy,1,1,1,1.0,,2.061167982999905
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,3429,special-array-i,2024-05-18T00:00:00,leetcode,easy,1,1,1,1.0,,1.7651480860004085
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,3430,count-days-without-meetings,2024-06-01T00:00:00,leetcode,medium,1,1,1,1.0,,15.36208470999918
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,3436,find-subarray-with-bitwise-or-closest-to-k,2024-06-01T00:00:00,leetcode,hard,1,0,0,0.0,,16.58271199199953
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,3437,maximum-total-damage-with-spell-casting,2024-06-15T00:00:00,leetcode,medium,1,0,0,0.0,,19.51799744699929
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,3438,peaks-in-array,2024-06-15T00:00:00,leetcode,hard,1,0,0,0.0,,40.54573317700124
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,3439,find-minimum-diameter-after-merging-two-trees,2024-06-29T00:00:00,leetcode,hard,1,0,0,0.0,,44.81748576100108
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,3442,maximum-total-reward-using-operations-i,2024-06-08T00:00:00,leetcode,medium,1,0,0,0.0,,16.646403781000117
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,3446,find-the-number-of-good-pairs-i,2024-05-25T00:00:00,leetcode,easy,1,1,1,1.0,,2.089014203998886
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,3447,clear-digits,2024-06-08T00:00:00,leetcode,easy,1,1,1,1.0,,4.2852686869991885
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,3450,find-the-child-who-has-the-ball-after-k-seconds,2024-06-08T00:00:00,leetcode,easy,1,1,1,1.0,,2.384237647000191
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,3451,string-compression-iii,2024-05-25T00:00:00,leetcode,medium,1,1,1,1.0,,2.8272097780009062
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,3453,generate-binary-strings-without-adjacent-zeros,2024-07-06T00:00:00,leetcode,medium,1,1,1,1.0,,13.908139647999633
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,3454,minimum-operations-to-make-array-equal-to-target,2024-07-20T00:00:00,leetcode,hard,1,0,0,0.0,,16.520991526000216
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,3455,minimum-length-of-string-after-operations,2024-07-20T00:00:00,leetcode,medium,1,0,0,0.0,,12.270918643000186
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,3456,find-the-maximum-length-of-a-good-subsequence-i,2024-06-08T00:00:00,leetcode,medium,1,1,1,1.0,,17.760792680001032
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,3460,count-the-number-of-inversions,2024-06-22T00:00:00,leetcode,hard,1,0,0,0.0,,44.21164351900006
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,3461,find-the-minimum-area-to-cover-all-ones-i,2024-06-22T00:00:00,leetcode,medium,1,1,1,1.0,,14.634443569000723
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,3462,vowels-game-in-a-string,2024-07-20T00:00:00,leetcode,medium,1,0,0,0.0,,10.458949975998621
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,3463,alternating-groups-i,2024-07-06T00:00:00,leetcode,easy,1,0,0,0.0,,8.171946042000855
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,3464,maximize-total-cost-of-alternating-subarrays,2024-06-22T00:00:00,leetcode,medium,1,0,0,0.0,,44.182281876999696
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,3466,number-of-subarrays-with-and-value-of-k,2024-07-06T00:00:00,leetcode,hard,1,0,0,0.0,,17.268945633999465
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,3468,find-the-encrypted-string,2024-07-06T00:00:00,leetcode,easy,1,1,1,1.0,,2.4395961850004824
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,3469,maximum-height-of-a-triangle,2024-06-29T00:00:00,leetcode,easy,1,1,1,1.0,,25.571529683000335
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,3471,minimum-average-of-smallest-and-largest-elements,2024-06-22T00:00:00,leetcode,easy,1,0,0,0.0,,2.212413960000049
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,3475,minimum-operations-to-make-binary-array-elements-equal-to-one-i,2024-06-22T00:00:00,leetcode,medium,1,0,0,0.0,,16.567534772999352
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,3476,find-minimum-operations-to-make-all-elements-divisible-by-three,2024-06-22T00:00:00,leetcode,easy,1,1,1,1.0,,1.9109014370005752
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,3478,check-if-the-rectangle-corner-is-reachable,2024-07-27T00:00:00,leetcode,hard,1,0,0,0.0,,28.078157656000258
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,3479,count-the-number-of-substrings-with-dominant-ones,2024-07-27T00:00:00,leetcode,medium,1,0,0,0.0,,17.45810581099977
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,3482,construct-string-with-minimum-cost,2024-07-06T00:00:00,leetcode,hard,1,0,0,0.0,,16.62853197699951
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,3484,lexicographically-smallest-string-after-a-swap,2024-07-13T00:00:00,leetcode,easy,1,1,1,1.0,,2.8526300769990485
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,3485,maximize-score-of-numbers-in-ranges,2024-09-07T19:30:00,leetcode,medium,1,0,0,0.0,,18.881060297999284
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,3487,find-maximum-removals-from-source-string,2024-10-12T07:30:00,leetcode,medium,1,0,0,0.0,,44.04952324799888
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,3490,find-the-maximum-length-of-valid-subsequence-i,2024-06-29T00:00:00,leetcode,medium,1,0,0,0.0,,43.867775780001466
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,3492,count-submatrices-with-equal-frequency-of-x-and-y,2024-07-06T00:00:00,leetcode,medium,1,0,0,0.0,,43.8915992860002
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,3493,maximum-number-of-operations-to-move-ones-to-the-end,2024-07-20T00:00:00,leetcode,medium,1,0,0,0.0,,14.337585397001021
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,3494,minimum-cost-for-cutting-cake-i,2024-07-13T00:00:00,leetcode,medium,1,0,0,0.0,,20.62501102600072
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,3495,k-th-nearest-obstacle-queries,2024-08-31T19:30:00,leetcode,medium,1,1,1,1.0,,14.7140365439991
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,3496,minimum-number-of-seconds-to-make-mountain-height-zero,2024-09-21T19:30:00,leetcode,medium,1,1,1,1.0,,24.275150552000923
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,3498,minimum-array-changes-to-make-differences-equal,2024-07-20T00:00:00,leetcode,medium,1,0,0,0.0,,44.33477866499925
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,3502,count-substrings-with-k-frequency-characters-i,2024-10-19T19:30:00,leetcode,medium,1,0,0,0.0,,13.088459713000702
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,3507,find-the-count-of-numbers-which-are-not-special,2024-07-27T00:00:00,leetcode,medium,1,1,1,1.0,,29.110684093999225
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,3508,number-of-bit-changes-to-make-two-integers-equal,2024-07-20T00:00:00,leetcode,easy,1,1,1,1.0,,2.7527375609988667
